GeneName	GeneID	gene_biotype	maxLength
OR8B3	ENSG00000284609	protein_coding	2170
OR8B4	ENSG00000280090	protein_coding	990
OR8B5P	ENSG00000255030	unprocessed_pseudogene	905
OR8B6P	ENSG00000255225	unprocessed_pseudogene	880
OR8B7P	ENSG00000254976	unprocessed_pseudogene	919
OR8B8	ENSG00000197125	protein_coding	3914
OR8B9P	ENSG00000229386	transcribed_unprocessed_pseudogene	5216
OR8C1P	ENSG00000229254	unprocessed_pseudogene	925
OR8D1	ENSG00000196341	protein_coding	8285
OR8D2	ENSG00000279116	protein_coding	1051
OR8D4	ENSG00000181518	protein_coding	2904
OR8F1P	ENSG00000239426	unprocessed_pseudogene	930
OR8G1	ENSG00000197849	protein_coding	5055
OR8G2P	ENSG00000181214	unprocessed_pseudogene	909
OR8G3P	ENSG00000255425	transcribed_unprocessed_pseudogene	1344
OR8G5	ENSG00000255298	protein_coding	1560
OR8G7P	ENSG00000276316	unprocessed_pseudogene	848
OR8H1	ENSG00000181693	protein_coding	2927
OR8H2	ENSG00000181767	protein_coding	3092
OR8H3	ENSG00000181761	protein_coding	939
OR8I1P	ENSG00000255461	unprocessed_pseudogene	931
OR8I2	ENSG00000172154	protein_coding	1010
OR8I4P	ENSG00000254524	unprocessed_pseudogene	141
OR8J1	ENSG00000172487	protein_coding	1320
OR8J2	ENSG00000254658	polymorphic_pseudogene	2883
OR8J3	ENSG00000167822	protein_coding	3806
OR8K1	ENSG00000150261	protein_coding	1087
OR8K2P	ENSG00000255134	unprocessed_pseudogene	927
OR8K3	ENSG00000280314	protein_coding	2438
OR8K4P	ENSG00000254947	unprocessed_pseudogene	872
OR8K5	ENSG00000181752	protein_coding	924
OR8L1P	ENSG00000254903	unprocessed_pseudogene	955
OR8Q1P	ENSG00000255341	unprocessed_pseudogene	655
OR8R1P	ENSG00000256347	unprocessed_pseudogene	764
OR8S1	ENSG00000284723	protein_coding	1080
OR8S21P	ENSG00000273434	unprocessed_pseudogene	188
OR8T1P	ENSG00000226413	unprocessed_pseudogene	918
OR8U1	ENSG00000172199	protein_coding	930
OR8V1P	ENSG00000230213	unprocessed_pseudogene	873
OR8X1P	ENSG00000255048	unprocessed_pseudogene	869
OR9A1P	ENSG00000237621	transcribed_unprocessed_pseudogene	945
OR9A2	ENSG00000179468	protein_coding	1038
OR9A3P	ENSG00000240031	transcribed_unprocessed_pseudogene	883
OR9A4	ENSG00000258083	protein_coding	2018
OR9G1	ENSG00000174914	protein_coding	3611
OR9G2P	ENSG00000254825	unprocessed_pseudogene	880
OR9G3P	ENSG00000181325	unprocessed_pseudogene	918
OR9G4	ENSG00000172457	protein_coding	2608
OR9H1P	ENSG00000228336	polymorphic_pseudogene	4888
OR9I1	ENSG00000172377	protein_coding	3184
OR9I2P	ENSG00000186508	unprocessed_pseudogene	903
OR9I3P	ENSG00000272685	unprocessed_pseudogene	942
OR9K1P	ENSG00000196534	transcribed_unitary_pseudogene	3217
OR9K2	ENSG00000170605	protein_coding	3120
OR9L1P	ENSG00000255131	unprocessed_pseudogene	933
OR9M1P	ENSG00000186124	transcribed_unprocessed_pseudogene	3163
OR9N1P	ENSG00000244292	transcribed_unprocessed_pseudogene	481
OR9P1P	ENSG00000239293	unprocessed_pseudogene	281
OR9Q1	ENSG00000186509	protein_coding	2488
OR9Q2	ENSG00000186513	protein_coding	3774
OR9R1P	ENSG00000224622	unprocessed_pseudogene	877
OR9S24P	ENSG00000231278	unprocessed_pseudogene	403
ORAI1	ENSG00000276045	protein_coding	2138
ORAI2	ENSG00000160991	protein_coding	10810
ORAI3	ENSG00000175938	protein_coding	2204
ORAOV1P1	ENSG00000251008	processed_pseudogene	395
ORC1	ENSG00000085840	protein_coding	3119
ORC2	ENSG00000115942	protein_coding	4289
ORC3	ENSG00000135336	protein_coding	2512
ORC4	ENSG00000115947	protein_coding	6716
ORC5	ENSG00000164815	protein_coding	2041
ORC6	ENSG00000091651	protein_coding	1833
ORM1	ENSG00000229314	protein_coding	802
ORM2	ENSG00000228278	protein_coding	764
ORMDL1	ENSG00000128699	protein_coding	2692
ORMDL2	ENSG00000123353	protein_coding	2019
ORMDL3	ENSG00000172057	protein_coding	2230
OS9	ENSG00000135506	protein_coding	3870
OSBP	ENSG00000110048	protein_coding	4712
OSBP2	ENSG00000184792	protein_coding	4261
OSBPL10	ENSG00000144645	protein_coding	7724
OSBPL10-AS1	ENSG00000232490	lncRNA	575
OSBPL11	ENSG00000144909	protein_coding	4600
OSBPL1A	ENSG00000141447	protein_coding	4152
OSBPL2	ENSG00000130703	protein_coding	4670
OSBPL3	ENSG00000070882	protein_coding	6748
OSBPL5	ENSG00000021762	protein_coding	3852
OSBPL6	ENSG00000079156	protein_coding	10652
OSBPL7	ENSG00000006025	protein_coding	4497
OSBPL8	ENSG00000091039	protein_coding	7242
OSBPL9	ENSG00000117859	protein_coding	4520
OSBPL9P1	ENSG00000271389	processed_pseudogene	1469
OSBPL9P2	ENSG00000254677	processed_pseudogene	1228
OSBPL9P3	ENSG00000255070	processed_pseudogene	595
OSBPL9P4	ENSG00000256420	processed_pseudogene	1800
OSBPL9P5	ENSG00000256285	processed_pseudogene	171
OSCAR	ENSG00000170909	protein_coding	2061
OSCP1	ENSG00000116885	protein_coding	1463
OSER1	ENSG00000132823	protein_coding	2109
OSER1-DT	ENSG00000223891	lncRNA	4371
OSGEP	ENSG00000092094	protein_coding	3258
OSGEPL1	ENSG00000128694	protein_coding	2216
OSGEPL1-AS1	ENSG00000253559	lncRNA	571
OSGIN1	ENSG00000140961	protein_coding	2391
OSGIN2	ENSG00000164823	protein_coding	4230
OSM	ENSG00000099985	protein_coding	1865
OSMR	ENSG00000145623	protein_coding	5526
OSMR-AS1	ENSG00000249740	lncRNA	2120
OSR1	ENSG00000143867	protein_coding	4171
OSR2	ENSG00000164920	protein_coding	2126
OST4	ENSG00000228474	protein_coding	559
OSTC	ENSG00000198856	protein_coding	1062
OSTCP1	ENSG00000243775	transcribed_processed_pseudogene	1195
OSTCP2	ENSG00000225294	processed_pseudogene	444
OSTCP4	ENSG00000220924	processed_pseudogene	449
OSTCP5	ENSG00000234315	processed_pseudogene	453
OSTCP6	ENSG00000219790	processed_pseudogene	457
OSTCP8	ENSG00000226801	processed_pseudogene	448
OSTF1	ENSG00000134996	protein_coding	1348
OSTF1P1	ENSG00000258244	processed_pseudogene	609
OSTM1	ENSG00000081087	protein_coding	4469
OSTM1-AS1	ENSG00000225174	lncRNA	3334
OSTN	ENSG00000188729	protein_coding	3134
OSTN-AS1	ENSG00000233308	lncRNA	515
OTC	ENSG00000036473	protein_coding	1522
OTOA	ENSG00000155719	protein_coding	4635
OTOAP1	ENSG00000257838	transcribed_unprocessed_pseudogene	2661
OTOF	ENSG00000115155	protein_coding	7156
OTOG	ENSG00000188162	protein_coding	9984
OTOGL	ENSG00000165899	protein_coding	9981
OTOL1	ENSG00000182447	protein_coding	1434
OTOP1	ENSG00000163982	protein_coding	1864
OTOP2	ENSG00000183034	protein_coding	2150
OTOP3	ENSG00000182938	protein_coding	2337
OTOR	ENSG00000125879	protein_coding	1477
OTOS	ENSG00000178602	protein_coding	645
OTP	ENSG00000171540	protein_coding	3669
OTUB1	ENSG00000167770	protein_coding	2493
OTUB2	ENSG00000089723	protein_coding	3909
OTUD1	ENSG00000165312	protein_coding	2933
OTUD3	ENSG00000169914	protein_coding	6516
OTUD4	ENSG00000164164	protein_coding	7742
OTUD4P1	ENSG00000118976	processed_pseudogene	3067
OTUD5	ENSG00000068308	protein_coding	2744
OTUD6A	ENSG00000189401	protein_coding	1723
OTUD6B	ENSG00000155100	protein_coding	3438
OTUD6B-AS1	ENSG00000253738	lncRNA	5405
OTUD7A	ENSG00000169918	protein_coding	10770
OTUD7B	ENSG00000264522	protein_coding	8922
OTULIN	ENSG00000154124	protein_coding	7969
OTULINL	ENSG00000145569	protein_coding	7040
OTX1	ENSG00000115507	protein_coding	2861
OTX2	ENSG00000165588	protein_coding	2956
OTX2-AS1	ENSG00000248550	lncRNA	2532
OTX2P1	ENSG00000234644	processed_pseudogene	354
OVAAL	ENSG00000236719	lncRNA	1786
OVCA2	ENSG00000262664	protein_coding	1031
OVCH1	ENSG00000187950	protein_coding	3405
OVCH1-AS1	ENSG00000257599	lncRNA	5529
OVCH2	ENSG00000183378	protein_coding	1921
OVGP1	ENSG00000085465	protein_coding	2196
OVOL1	ENSG00000172818	protein_coding	2988
OVOL1-AS1	ENSG00000255120	lncRNA	494
OVOL2	ENSG00000125850	protein_coding	1583
OVOL3	ENSG00000105261	protein_coding	695
OXA1L	ENSG00000155463	protein_coding	2791
OXCT1	ENSG00000083720	protein_coding	3294
OXCT1-AS1	ENSG00000248668	lncRNA	2195
OXCT2	ENSG00000198754	protein_coding	1826
OXCT2P1	ENSG00000237624	unprocessed_pseudogene	1535
OXER1	ENSG00000162881	protein_coding	1781
OXGR1	ENSG00000165621	protein_coding	2285
OXLD1	ENSG00000204237	protein_coding	1600
OXNAD1	ENSG00000154814	protein_coding	3981
OXR1	ENSG00000164830	protein_coding	4498
OXSM	ENSG00000151093	protein_coding	1506
OXSR1	ENSG00000172939	protein_coding	4517
OXT	ENSG00000101405	protein_coding	513
OXTR	ENSG00000180914	protein_coding	4364
P2RX1	ENSG00000108405	protein_coding	2942
P2RX2	ENSG00000187848	protein_coding	1880
P2RX3	ENSG00000109991	protein_coding	3792
P2RX4	ENSG00000135124	protein_coding	4658
P2RX5	ENSG00000083454	protein_coding	2060
P2RX5-TAX1BP3	ENSG00000257950	protein_coding	5906
P2RX6	ENSG00000099957	protein_coding	3687
P2RX6P	ENSG00000206145	transcribed_unprocessed_pseudogene	468
P2RX7	ENSG00000089041	protein_coding	5113
P2RY1	ENSG00000169860	protein_coding	6308
P2RY10	ENSG00000078589	protein_coding	3517
P2RY10BP	ENSG00000232168	unitary_pseudogene	913
P2RY11	ENSG00000244165	protein_coding	1788
P2RY12	ENSG00000169313	protein_coding	1766
P2RY13	ENSG00000181631	protein_coding	2765
P2RY14	ENSG00000174944	protein_coding	2588
P2RY2	ENSG00000175591	protein_coding	2660
P2RY4	ENSG00000186912	protein_coding	1595
P2RY6	ENSG00000171631	protein_coding	2431
P2RY8	ENSG00000182162	protein_coding	4267
P3H1	ENSG00000117385	protein_coding	3001
P3H2	ENSG00000090530	protein_coding	3477
P3H2-AS1	ENSG00000225764	lncRNA	842
P3H3	ENSG00000110811	protein_coding	3226
P3H4	ENSG00000141696	protein_coding	2791
P3R3URF	ENSG00000250719	protein_coding	395
P4HA1	ENSG00000122884	protein_coding	2844
P4HA2	ENSG00000072682	protein_coding	3349
P4HA2-AS1	ENSG00000237714	lncRNA	839
P4HA3	ENSG00000149380	protein_coding	2627
P4HA3-AS1	ENSG00000246211	lncRNA	2157
P4HB	ENSG00000185624	protein_coding	2452
P4HTM	ENSG00000178467	protein_coding	5284
PA2G4	ENSG00000170515	protein_coding	2386
PA2G4P1	ENSG00000237828	processed_pseudogene	1197
PA2G4P2	ENSG00000235698	processed_pseudogene	1200
PA2G4P3	ENSG00000263405	processed_pseudogene	1144
PA2G4P4	ENSG00000230457	processed_pseudogene	1182
PA2G4P6	ENSG00000231799	processed_pseudogene	1197
PAAF1	ENSG00000175575	protein_coding	4992
PABPC1	ENSG00000070756	protein_coding	2861
PABPC1L	ENSG00000101104	protein_coding	2223
PABPC1L2A	ENSG00000186288	protein_coding	2237
PABPC1L2B	ENSG00000184388	protein_coding	2197
PABPC1L2B-AS1	ENSG00000226725	lncRNA	1167
PABPC1P1	ENSG00000231707	processed_pseudogene	591
PABPC1P10	ENSG00000239443	processed_pseudogene	381
PABPC1P11	ENSG00000228810	processed_pseudogene	2007
PABPC1P12	ENSG00000225638	processed_pseudogene	2175
PABPC1P13	ENSG00000260307	processed_pseudogene	1685
PABPC1P2	ENSG00000198526	processed_pseudogene	1805
PABPC1P3	ENSG00000230673	processed_pseudogene	459
PABPC1P4	ENSG00000255642	processed_pseudogene	1875
PABPC1P5	ENSG00000270455	processed_pseudogene	1676
PABPC1P6	ENSG00000227497	processed_pseudogene	1829
PABPC1P7	ENSG00000250651	processed_pseudogene	1513
PABPC1P8	ENSG00000228755	processed_pseudogene	2086
PABPC1P9	ENSG00000229658	unprocessed_pseudogene	1612
PABPC3	ENSG00000151846	protein_coding	3387
PABPC4	ENSG00000090621	protein_coding	3592
PABPC4-AS1	ENSG00000228060	lncRNA	1316
PABPC4L	ENSG00000254535	protein_coding	4985
PABPC5	ENSG00000174740	protein_coding	3206
PABPC5-AS1	ENSG00000234161	lncRNA	426
PABPN1	ENSG00000100836	protein_coding	2767
PABPN1L	ENSG00000205022	protein_coding	1272
PACC1	ENSG00000065600	protein_coding	2475
PACERR	ENSG00000273129	lncRNA	825
PACRG	ENSG00000112530	protein_coding	1619
PACRG-AS1	ENSG00000281692	lncRNA	5270
PACRG-AS2	ENSG00000225437	lncRNA	1300
PACRG-AS3	ENSG00000225683	lncRNA	5326
PACRGL	ENSG00000163138	protein_coding	6308
PACS1	ENSG00000175115	protein_coding	4570
PACS2	ENSG00000179364	protein_coding	6365
PACSIN1	ENSG00000124507	protein_coding	4299
PACSIN2	ENSG00000100266	protein_coding	3251
PACSIN3	ENSG00000165912	protein_coding	2009
PADI1	ENSG00000142623	protein_coding	3846
PADI2	ENSG00000117115	protein_coding	4361
PADI3	ENSG00000142619	protein_coding	3189
PADI4	ENSG00000159339	protein_coding	2267
PADI6	ENSG00000276747	protein_coding	2396
PAEP	ENSG00000122133	protein_coding	992
PAEPP1	ENSG00000224045	transcribed_unprocessed_pseudogene	526
PAF1	ENSG00000006712	protein_coding	2200
PAFAH1B1	ENSG00000007168	protein_coding	5588
PAFAH1B2	ENSG00000168092	protein_coding	4174
PAFAH1B3	ENSG00000079462	protein_coding	1098
PAFAH2	ENSG00000158006	protein_coding	3487
PAG1	ENSG00000076641	protein_coding	10744
PAGE1	ENSG00000068985	protein_coding	659
PAGE2	ENSG00000234068	protein_coding	541
PAGE2B	ENSG00000238269	protein_coding	540
PAGE3	ENSG00000204279	protein_coding	745
PAGE4	ENSG00000101951	protein_coding	1494
PAGE5	ENSG00000158639	protein_coding	741
PAGR1	ENSG00000280789	protein_coding	3874
PAH	ENSG00000171759	protein_coding	3759
PAICS	ENSG00000128050	protein_coding	6483
PAICSP1	ENSG00000226055	processed_pseudogene	1217
PAICSP2	ENSG00000228595	processed_pseudogene	1150
PAICSP3	ENSG00000226840	processed_pseudogene	1168
PAICSP4	ENSG00000254244	processed_pseudogene	1254
PAICSP5	ENSG00000229877	processed_pseudogene	1217
PAICSP6	ENSG00000241136	processed_pseudogene	1280
PAICSP7	ENSG00000232293	processed_pseudogene	962
PAIP1	ENSG00000172239	protein_coding	2780
PAIP1P1	ENSG00000233892	processed_pseudogene	1203
PAIP2	ENSG00000120727	protein_coding	2297
PAIP2B	ENSG00000124374	protein_coding	6300
PAK1	ENSG00000149269	protein_coding	3737
PAK1IP1	ENSG00000111845	protein_coding	1523
PAK2	ENSG00000180370	protein_coding	6139
PAK3	ENSG00000077264	protein_coding	9126
PAK4	ENSG00000130669	protein_coding	5729
PAK5	ENSG00000101349	protein_coding	4780
PAK6	ENSG00000137843	protein_coding	4215
PALB2	ENSG00000083093	protein_coding	4008
PALD1	ENSG00000107719	protein_coding	4610
PALLD	ENSG00000129116	protein_coding	5858
PALM	ENSG00000099864	protein_coding	2891
PALM2AKAP2	ENSG00000157654	protein_coding	9578
PALM3	ENSG00000187867	protein_coding	2401
PALMD	ENSG00000099260	protein_coding	5294
PAM	ENSG00000145730	protein_coding	5432
PAM16	ENSG00000217930	protein_coding	806
PAMR1	ENSG00000149090	protein_coding	3142
PAN2	ENSG00000135473	protein_coding	5301
PAN3	ENSG00000152520	protein_coding	5590
PAN3-AS1	ENSG00000261485	lncRNA	1351
PANCR	ENSG00000250103	lncRNA	493
PANDAR	ENSG00000281450	lncRNA	1506
PANK1	ENSG00000152782	protein_coding	6976
PANK2	ENSG00000125779	protein_coding	5127
PANK3	ENSG00000120137	protein_coding	10265
PANK4	ENSG00000157881	protein_coding	2641
PANO1	ENSG00000274897	protein_coding	1673
PANTR1	ENSG00000233639	lncRNA	5286
PANX1	ENSG00000110218	protein_coding	2852
PANX2	ENSG00000073150	protein_coding	3052
PANX3	ENSG00000154143	protein_coding	1729
PAOX	ENSG00000148832	protein_coding	1830
PAPLN	ENSG00000100767	protein_coding	5912
PAPOLA	ENSG00000090060	protein_coding	4517
PAPOLB	ENSG00000218823	protein_coding	4293
PAPOLG	ENSG00000115421	protein_coding	7347
PAPPA	ENSG00000182752	protein_coding	10971
PAPPA-AS1	ENSG00000256040	lncRNA	2450
PAPPA-AS2	ENSG00000226604	lncRNA	1854
PAPPA2	ENSG00000116183	protein_coding	9683
PAPSS1	ENSG00000138801	protein_coding	2513
PAPSS2	ENSG00000198682	protein_coding	3949
PAQR3	ENSG00000163291	protein_coding	9804
PAQR4	ENSG00000162073	protein_coding	2685
PAQR5	ENSG00000137819	protein_coding	5372
PAQR6	ENSG00000160781	protein_coding	2277
PAQR7	ENSG00000182749	protein_coding	3297
PAQR8	ENSG00000170915	protein_coding	4713
PAQR9	ENSG00000188582	protein_coding	2437
PAQR9-AS1	ENSG00000241570	lncRNA	912
PARAL1	ENSG00000243961	lncRNA	1036
PARD3	ENSG00000148498	protein_coding	5980
PARD3-AS1	ENSG00000226386	lncRNA	302
PARD3B	ENSG00000116117	protein_coding	8492
PARD6A	ENSG00000102981	protein_coding	1281
PARD6B	ENSG00000124171	protein_coding	4579
PARD6G	ENSG00000178184	protein_coding	3836
PARD6G-AS1	ENSG00000267270	lncRNA	3333
PARG	ENSG00000227345	protein_coding	4125
PARGP1	ENSG00000239883	transcribed_unprocessed_pseudogene	2284
PARK7	ENSG00000116288	protein_coding	1127
PARL	ENSG00000175193	protein_coding	1542
PARM1	ENSG00000169116	protein_coding	5011
PARN	ENSG00000140694	protein_coding	3912
PARP1	ENSG00000143799	protein_coding	3973
PARP10	ENSG00000178685	protein_coding	3505
PARP11	ENSG00000111224	protein_coding	4446
PARP12	ENSG00000059378	protein_coding	3021
PARP14	ENSG00000173193	protein_coding	8435
PARP15	ENSG00000173200	protein_coding	5002
PARP16	ENSG00000138617	protein_coding	2731
PARP1P1	ENSG00000227105	processed_pseudogene	3026
PARP1P2	ENSG00000258995	processed_pseudogene	195
PARP2	ENSG00000129484	protein_coding	1980
PARP3	ENSG00000041880	protein_coding	2472
PARP4	ENSG00000102699	protein_coding	5438
PARP4P1	ENSG00000237917	unprocessed_pseudogene	2337
PARP4P2	ENSG00000224976	unprocessed_pseudogene	3326
PARP4P3	ENSG00000249263	transcribed_unprocessed_pseudogene	317
PARP6	ENSG00000137817	protein_coding	3657
PARP8	ENSG00000151883	protein_coding	7475
PARP9	ENSG00000138496	protein_coding	6765
PARPBP	ENSG00000185480	protein_coding	3014
PARS2	ENSG00000162396	protein_coding	2357
PART1	ENSG00000152931	lncRNA	6029
PARTICL	ENSG00000286532	lncRNA	1205
PARVA	ENSG00000197702	protein_coding	8627
PARVB	ENSG00000188677	protein_coding	5429
PARVG	ENSG00000138964	protein_coding	5066
PASD1	ENSG00000166049	protein_coding	4098
PASK	ENSG00000115687	protein_coding	5174
PATE1	ENSG00000171053	protein_coding	1541
PATE2	ENSG00000196844	protein_coding	1666
PATE3	ENSG00000236027	protein_coding	1320
PATE4	ENSG00000237353	protein_coding	1986
PATJ	ENSG00000132849	protein_coding	8730
PATL1	ENSG00000166889	protein_coding	4129
PATL2	ENSG00000229474	protein_coding	2100
PATZ1	ENSG00000100105	protein_coding	3893
PAUPAR	ENSG00000281880	lncRNA	2965
PAWR	ENSG00000177425	protein_coding	8991
PAWRP1	ENSG00000225533	processed_pseudogene	565
PAX1	ENSG00000125813	protein_coding	5352
PAX2	ENSG00000075891	protein_coding	4140
PAX3	ENSG00000135903	protein_coding	3170
PAX4	ENSG00000106331	protein_coding	2234
PAX5	ENSG00000196092	protein_coding	8704
PAX6	ENSG00000007372	protein_coding	6976
PAX7	ENSG00000009709	protein_coding	6213
PAX8	ENSG00000125618	protein_coding	4151
PAX8-AS1	ENSG00000189223	lncRNA	11797
PAX9	ENSG00000198807	protein_coding	4166
PAXBP1	ENSG00000159086	protein_coding	3892
PAXBP1-AS1	ENSG00000238197	lncRNA	5211
PAXBP1P1	ENSG00000233489	processed_pseudogene	447
PAXIP1	ENSG00000157212	protein_coding	5510
PAXIP1-AS1	ENSG00000273344	lncRNA	2256
PAXIP1-AS2	ENSG00000214106	lncRNA	6704
PAXX	ENSG00000148362	protein_coding	1077
PBDC1	ENSG00000102390	protein_coding	1185
PBK	ENSG00000168078	protein_coding	1835
PBLD	ENSG00000108187	protein_coding	2588
PBOV1	ENSG00000254440	protein_coding	2506
PBRM1	ENSG00000163939	protein_coding	7520
PBX1	ENSG00000185630	protein_coding	11321
PBX2	ENSG00000204304	protein_coding	3226
PBX2P1	ENSG00000244171	processed_pseudogene	1291
PBX3	ENSG00000167081	protein_coding	2902
PBX4	ENSG00000105717	protein_coding	1495
PBXIP1	ENSG00000163346	protein_coding	3204
PC	ENSG00000173599	protein_coding	5137
PCA3	ENSG00000225937	lncRNA	3922
PCARE	ENSG00000179270	protein_coding	7303
PCAT1	ENSG00000253438	lncRNA	1992
PCAT14	ENSG00000280623	lncRNA	3935
PCAT18	ENSG00000265369	lncRNA	2598
PCAT19	ENSG00000267107	lncRNA	3477
PCAT4	ENSG00000251321	lncRNA	2091
PCAT5	ENSG00000280719	lncRNA	3550
PCAT6	ENSG00000228288	lncRNA	754
PCAT7	ENSG00000231806	lncRNA	3974
PCBD1	ENSG00000166228	protein_coding	787
PCBD2	ENSG00000132570	protein_coding	5617
PCBP1	ENSG00000169564	protein_coding	1727
PCBP1-AS1	ENSG00000179818	lncRNA	3907
PCBP2	ENSG00000197111	protein_coding	3076
PCBP2-OT1	ENSG00000282977	lncRNA	590
PCBP2P1	ENSG00000235701	processed_pseudogene	977
PCBP2P3	ENSG00000248826	processed_pseudogene	843
PCBP3	ENSG00000183570	protein_coding	2202
PCBP4	ENSG00000090097	protein_coding	2599
PCCA	ENSG00000175198	protein_coding	2484
PCCA-AS1	ENSG00000234650	lncRNA	546
PCCA-DT	ENSG00000274605	lncRNA	1380
PCCB	ENSG00000114054	protein_coding	6087
PCDH1	ENSG00000156453	protein_coding	4793
PCDH10	ENSG00000138650	protein_coding	8510
PCDH11X	ENSG00000102290	protein_coding	9179
PCDH11Y	ENSG00000099715	protein_coding	9039
PCDH12	ENSG00000113555	protein_coding	6561
PCDH15	ENSG00000150275	protein_coding	9426
PCDH17	ENSG00000118946	protein_coding	8300
PCDH18	ENSG00000189184	protein_coding	5906
PCDH19	ENSG00000165194	protein_coding	9756
PCDH20	ENSG00000280165	protein_coding	4778
PCDH7	ENSG00000169851	protein_coding	6769
PCDH8	ENSG00000136099	protein_coding	5088
PCDH8P1	ENSG00000225510	transcribed_processed_pseudogene	2773
PCDH9	ENSG00000184226	protein_coding	28228
PCDH9-AS1	ENSG00000234527	lncRNA	532
PCDH9-AS2	ENSG00000228842	lncRNA	538
PCDH9-AS3	ENSG00000225263	lncRNA	479
PCDH9-AS4	ENSG00000233840	lncRNA	436
PCDHA1	ENSG00000204970	protein_coding	5263
PCDHA10	ENSG00000250120	protein_coding	12358
PCDHA11	ENSG00000249158	protein_coding	6115
PCDHA12	ENSG00000251664	protein_coding	5438
PCDHA13	ENSG00000239389	protein_coding	5408
PCDHA14	ENSG00000249504	transcribed_unprocessed_pseudogene	2298
PCDHA2	ENSG00000204969	protein_coding	5370
PCDHA3	ENSG00000255408	protein_coding	5404
PCDHA4	ENSG00000204967	protein_coding	10557
PCDHA5	ENSG00000204965	protein_coding	5384
PCDHA6	ENSG00000081842	protein_coding	5395
PCDHA7	ENSG00000204963	protein_coding	5339
PCDHA8	ENSG00000204962	protein_coding	5398
PCDHA9	ENSG00000204961	protein_coding	6900
PCDHAC1	ENSG00000248383	protein_coding	5299
PCDHAC2	ENSG00000243232	protein_coding	5725
PCDHB1	ENSG00000171815	protein_coding	8210
PCDHB10	ENSG00000120324	protein_coding	3295
PCDHB11	ENSG00000197479	protein_coding	4153
