GeneName	GeneID	gene_biotype	maxLength
Il11ra2	ENSMUSG00000095623	protein_coding	1954
Il12a	ENSMUSG00000027776	protein_coding	1303
Il12b	ENSMUSG00000004296	protein_coding	1944
Il12rb1	ENSMUSG00000000791	protein_coding	2873
Il12rb2	ENSMUSG00000018341	protein_coding	2998
Il13	ENSMUSG00000020383	protein_coding	1205
Il13ra1	ENSMUSG00000017057	protein_coding	3712
Il13ra2	ENSMUSG00000031289	protein_coding	2281
Il15	ENSMUSG00000031712	protein_coding	1908
Il15ra	ENSMUSG00000023206	protein_coding	2315
Il16	ENSMUSG00000001741	protein_coding	5261
Il17a	ENSMUSG00000025929	protein_coding	1171
Il17b	ENSMUSG00000024578	protein_coding	846
Il17c	ENSMUSG00000046108	protein_coding	719
Il17d	ENSMUSG00000050222	protein_coding	1274
Il17f	ENSMUSG00000041872	protein_coding	1178
Il17ra	ENSMUSG00000002897	protein_coding	7751
Il17rb	ENSMUSG00000015966	protein_coding	2573
Il17rc	ENSMUSG00000030281	protein_coding	2302
Il17rd	ENSMUSG00000040717	protein_coding	8270
Il17re	ENSMUSG00000043088	protein_coding	2940
Il18	ENSMUSG00000039217	protein_coding	885
Il18bp	ENSMUSG00000070427	protein_coding	2595
Il18r1	ENSMUSG00000026070	protein_coding	4157
Il18rap	ENSMUSG00000026068	protein_coding	4889
Il19	ENSMUSG00000016524	protein_coding	1135
Il1a	ENSMUSG00000027399	protein_coding	1974
Il1b	ENSMUSG00000027398	protein_coding	1356
Il1bos	ENSMUSG00000074805	lncRNA	2425
Il1f10	ENSMUSG00000046845	protein_coding	538
Il1f5	ENSMUSG00000026983	protein_coding	2842
Il1f6	ENSMUSG00000026984	protein_coding	883
Il1f8	ENSMUSG00000026985	protein_coding	1217
Il1f9	ENSMUSG00000044103	protein_coding	1648
Il1r1	ENSMUSG00000026072	protein_coding	5819
Il1r2	ENSMUSG00000026073	protein_coding	1419
Il1rap	ENSMUSG00000022514	protein_coding	4517
Il1rapl1	ENSMUSG00000052372	protein_coding	9133
Il1rapl2	ENSMUSG00000059203	protein_coding	3437
Il1rl1	ENSMUSG00000026069	protein_coding	5302
Il1rl2	ENSMUSG00000070942	protein_coding	3910
Il1rn	ENSMUSG00000026981	protein_coding	2554
Il2	ENSMUSG00000027720	protein_coding	1144
Il20	ENSMUSG00000026416	protein_coding	1186
Il20ra	ENSMUSG00000020007	protein_coding	2105
Il20rb	ENSMUSG00000044244	protein_coding	2793
Il21	ENSMUSG00000027718	protein_coding	3072
Il21r	ENSMUSG00000030745	protein_coding	2499
Il22	ENSMUSG00000074695	protein_coding	1110
Il22ra1	ENSMUSG00000037157	protein_coding	2569
Il22ra2	ENSMUSG00000039760	protein_coding	2498
Il23a	ENSMUSG00000025383	protein_coding	1724
Il23r	ENSMUSG00000049093	protein_coding	2488
Il24	ENSMUSG00000026420	protein_coding	1182
Il25	ENSMUSG00000040770	protein_coding	1064
Il27	ENSMUSG00000044701	protein_coding	1020
Il27ra	ENSMUSG00000005465	protein_coding	2931
Il2ra	ENSMUSG00000026770	protein_coding	4412
Il2rb	ENSMUSG00000068227	protein_coding	4194
Il2rg	ENSMUSG00000031304	protein_coding	1670
Il3	ENSMUSG00000018914	protein_coding	629
Il31	ENSMUSG00000029437	protein_coding	984
Il31ra	ENSMUSG00000050377	protein_coding	3680
Il33	ENSMUSG00000024810	protein_coding	2544
Il34	ENSMUSG00000031750	protein_coding	1796
Il3ra	ENSMUSG00000068758	protein_coding	2315
Il4	ENSMUSG00000000869	protein_coding	605
Il4i1	ENSMUSG00000074141	protein_coding	2275
Il4ra	ENSMUSG00000030748	protein_coding	5255
Il5	ENSMUSG00000036117	protein_coding	1537
Il5ra	ENSMUSG00000005364	protein_coding	3575
Il6	ENSMUSG00000025746	protein_coding	2343
Il6ra	ENSMUSG00000027947	protein_coding	8633
Il6st	ENSMUSG00000021756	protein_coding	8692
Il7	ENSMUSG00000040329	protein_coding	4858
Il7r	ENSMUSG00000003882	protein_coding	3540
Il9	ENSMUSG00000021538	protein_coding	536
Il9r	ENSMUSG00000020279	protein_coding	4482
Ildr1	ENSMUSG00000022900	protein_coding	3042
Ildr2	ENSMUSG00000040612	protein_coding	8251
Ilf2	ENSMUSG00000001016	protein_coding	3167
Ilf3	ENSMUSG00000032178	protein_coding	4685
Ilk	ENSMUSG00000030890	protein_coding	2278
Ilkap	ENSMUSG00000026309	protein_coding	2667
Ilrun	ENSMUSG00000056692	protein_coding	3893
Iltifb	ENSMUSG00000090461	protein_coding	1111
Ilvbl	ENSMUSG00000032763	protein_coding	3020
Immp1l	ENSMUSG00000042670	protein_coding	955
Immp2l	ENSMUSG00000056899	protein_coding	1147
Immt	ENSMUSG00000052337	protein_coding	3477
Imp3	ENSMUSG00000032288	protein_coding	924
Imp4	ENSMUSG00000026127	protein_coding	5838
Impa1	ENSMUSG00000027531	protein_coding	4185
Impa2	ENSMUSG00000024525	protein_coding	5053
Impact	ENSMUSG00000024423	protein_coding	3763
Impad1	ENSMUSG00000066324	protein_coding	6543
Impdh1	ENSMUSG00000003500	protein_coding	2600
Impdh2	ENSMUSG00000062867	protein_coding	1858
Impdh2-ps	ENSMUSG00000071041	processed_pseudogene	1544
Impg1	ENSMUSG00000032343	protein_coding	3356
Impg2	ENSMUSG00000035270	protein_coding	6893
Ina	ENSMUSG00000034336	protein_coding	3240
Inafm1	ENSMUSG00000091811	protein_coding	1605
Inafm2	ENSMUSG00000074918	protein_coding	3053
Inava	ENSMUSG00000041605	protein_coding	2988
Inca1	ENSMUSG00000057054	protein_coding	1255
Incenp	ENSMUSG00000024660	protein_coding	3449
Inf2	ENSMUSG00000037679	protein_coding	4009
Ing1	ENSMUSG00000045969	protein_coding	2814
Ing2	ENSMUSG00000063049	protein_coding	2812
Ing3	ENSMUSG00000029670	protein_coding	3800
Ing4	ENSMUSG00000030330	protein_coding	3465
Ing5	ENSMUSG00000026283	protein_coding	4538
Inha	ENSMUSG00000032968	protein_coding	1475
Inhba	ENSMUSG00000041324	protein_coding	6387
Inhbb	ENSMUSG00000037035	protein_coding	4255
Inhbc	ENSMUSG00000025405	protein_coding	1859
Inhbe	ENSMUSG00000047492	protein_coding	5319
Inip	ENSMUSG00000038544	protein_coding	3237
Inka1	ENSMUSG00000042106	protein_coding	1025
Inka2	ENSMUSG00000048458	protein_coding	4701
Inmt	ENSMUSG00000003477	protein_coding	1077
Ino80	ENSMUSG00000034154	protein_coding	6345
Ino80b	ENSMUSG00000030034	protein_coding	1503
Ino80c	ENSMUSG00000047989	protein_coding	2498
Ino80d	ENSMUSG00000040865	protein_coding	13672
Ino80dos	ENSMUSG00000084799	lncRNA	1576
Ino80e	ENSMUSG00000030689	protein_coding	5328
Inpp1	ENSMUSG00000026102	protein_coding	5766
Inpp4a	ENSMUSG00000026113	protein_coding	5691
Inpp4b	ENSMUSG00000037940	protein_coding	8067
Inpp5a	ENSMUSG00000025477	protein_coding	2826
Inpp5b	ENSMUSG00000028894	protein_coding	3837
Inpp5d	ENSMUSG00000026288	protein_coding	4937
Inpp5e	ENSMUSG00000026925	protein_coding	4147
Inpp5f	ENSMUSG00000042105	protein_coding	4734
Inpp5j	ENSMUSG00000034570	protein_coding	3433
Inpp5k	ENSMUSG00000006127	protein_coding	3381
Inppl1	ENSMUSG00000032737	protein_coding	4995
Ins1	ENSMUSG00000035804	protein_coding	1062
Ins2	ENSMUSG00000000215	protein_coding	918
Insc	ENSMUSG00000048782	protein_coding	2321
Insig1	ENSMUSG00000045294	protein_coding	2697
Insig2	ENSMUSG00000003721	protein_coding	2699
Insl3	ENSMUSG00000079019	protein_coding	623
Insl5	ENSMUSG00000066090	protein_coding	695
Insl6	ENSMUSG00000050957	protein_coding	708
Insm1	ENSMUSG00000068154	protein_coding	3100
Insm2	ENSMUSG00000045440	protein_coding	2660
Insr	ENSMUSG00000005534	protein_coding	9375
Insrr	ENSMUSG00000005640	protein_coding	5102
Insyn1	ENSMUSG00000066607	protein_coding	2142
Insyn2a	ENSMUSG00000073805	protein_coding	3332
Insyn2b	ENSMUSG00000069911	protein_coding	5435
Ints1	ENSMUSG00000029547	protein_coding	7102
Ints10	ENSMUSG00000031864	protein_coding	4241
Ints11	ENSMUSG00000029034	protein_coding	2345
Ints12	ENSMUSG00000028016	protein_coding	5386
Ints13	ENSMUSG00000040250	protein_coding	4611
Ints14	ENSMUSG00000034263	protein_coding	2838
Ints2	ENSMUSG00000018068	protein_coding	5897
Ints3	ENSMUSG00000027933	protein_coding	4336
Ints4	ENSMUSG00000025133	protein_coding	3240
Ints5	ENSMUSG00000071652	protein_coding	3274
Ints6	ENSMUSG00000035161	protein_coding	10871
Ints6l	ENSMUSG00000035967	protein_coding	7170
Ints7	ENSMUSG00000037461	protein_coding	5346
Ints8	ENSMUSG00000040738	protein_coding	3428
Ints9	ENSMUSG00000021975	protein_coding	3478
Intu	ENSMUSG00000060798	protein_coding	6389
Invs	ENSMUSG00000028344	protein_coding	5636
Ip6k1	ENSMUSG00000032594	protein_coding	4559
Ip6k2	ENSMUSG00000032599	protein_coding	2819
Ip6k3	ENSMUSG00000024210	protein_coding	2342
Ipcef1	ENSMUSG00000064065	protein_coding	6041
Ipmk	ENSMUSG00000060733	protein_coding	5447
Ipo11	ENSMUSG00000042590	protein_coding	4325
Ipo13	ENSMUSG00000033365	protein_coding	3583
Ipo4	ENSMUSG00000002319	protein_coding	3846
Ipo5	ENSMUSG00000030662	protein_coding	4517
Ipo7	ENSMUSG00000066232	protein_coding	4763
Ipo8	ENSMUSG00000040029	protein_coding	6044
Ipo9	ENSMUSG00000041879	protein_coding	6247
Ipp	ENSMUSG00000028696	protein_coding	2118
Ippk	ENSMUSG00000021385	protein_coding	4421
Iqank1	ENSMUSG00000102018	protein_coding	1810
Iqca	ENSMUSG00000026301	protein_coding	3210
Iqca1l	ENSMUSG00000038199	protein_coding	3103
Iqcb1	ENSMUSG00000022837	protein_coding	2797
Iqcc	ENSMUSG00000040795	protein_coding	2626
Iqcd	ENSMUSG00000029601	protein_coding	1673
Iqce	ENSMUSG00000036555	protein_coding	6924
Iqcf1	ENSMUSG00000066383	protein_coding	706
Iqcf2	ENSMUSG00000118396	protein_coding	1147
Iqcf4	ENSMUSG00000041009	protein_coding	756
Iqcf5	ENSMUSG00000066382	protein_coding	551
Iqcf6	ENSMUSG00000091129	protein_coding	1138
Iqcg	ENSMUSG00000035578	protein_coding	5614
Iqch	ENSMUSG00000037801	protein_coding	3688
Iqcj	ENSMUSG00000051777	protein_coding	1579
Iqck	ENSMUSG00000073856	protein_coding	2891
Iqcm	ENSMUSG00000031620	protein_coding	2035
Iqcn	ENSMUSG00000110622	protein_coding	4584
Iqgap1	ENSMUSG00000030536	protein_coding	7435
Iqgap2	ENSMUSG00000021676	protein_coding	5847
Iqgap3	ENSMUSG00000028068	protein_coding	5756
Iqschfp	ENSMUSG00000102422	protein_coding	2369
Iqsec1	ENSMUSG00000034312	protein_coding	8031
Iqsec2	ENSMUSG00000041115	protein_coding	6017
Iqsec3	ENSMUSG00000040797	protein_coding	8067
Iqub	ENSMUSG00000046192	protein_coding	3651
Irak1	ENSMUSG00000031392	protein_coding	3835
Irak1bp1	ENSMUSG00000032251	protein_coding	2158
Irak2	ENSMUSG00000060477	protein_coding	3194
Irak3	ENSMUSG00000020227	protein_coding	3097
Irak4	ENSMUSG00000059883	protein_coding	3437
Ireb2	ENSMUSG00000032293	protein_coding	5777
Irf1	ENSMUSG00000018899	protein_coding	2137
Irf2	ENSMUSG00000031627	protein_coding	3964
Irf2bp1	ENSMUSG00000044030	protein_coding	2734
Irf2bp2	ENSMUSG00000051495	protein_coding	5076
Irf2bpl	ENSMUSG00000034168	protein_coding	4098
Irf3	ENSMUSG00000003184	protein_coding	2031
Irf4	ENSMUSG00000021356	protein_coding	4763
Irf5	ENSMUSG00000029771	protein_coding	2241
Irf6	ENSMUSG00000026638	protein_coding	4113
Irf7	ENSMUSG00000025498	protein_coding	3240
Irf8	ENSMUSG00000041515	protein_coding	3469
Irf9	ENSMUSG00000002325	protein_coding	3869
Irgc1	ENSMUSG00000062028	protein_coding	1835
Irgm1	ENSMUSG00000046879	protein_coding	3832
Irgm2	ENSMUSG00000069874	protein_coding	3528
Irgq	ENSMUSG00000041037	protein_coding	6083
Irs1	ENSMUSG00000055980	protein_coding	9149
Irs2	ENSMUSG00000038894	protein_coding	6323
Irs3	ENSMUSG00000047182	protein_coding	2336
Irs4	ENSMUSG00000054667	protein_coding	6294
Irx1	ENSMUSG00000060969	protein_coding	2377
Irx2	ENSMUSG00000001504	protein_coding	2625
Irx3	ENSMUSG00000031734	protein_coding	2748
Irx3os	ENSMUSG00000046413	lncRNA	2993
Irx4	ENSMUSG00000021604	protein_coding	2589
Irx5	ENSMUSG00000031737	protein_coding	2554
Irx6	ENSMUSG00000031738	protein_coding	3370
Isca1	ENSMUSG00000044792	protein_coding	4057
Isca2	ENSMUSG00000021241	protein_coding	1588
Iscu	ENSMUSG00000025825	protein_coding	1395
Isg15	ENSMUSG00000035692	protein_coding	702
Isg20	ENSMUSG00000039236	protein_coding	1087
Isg20l2	ENSMUSG00000048039	protein_coding	2893
Isl1	ENSMUSG00000042258	protein_coding	2516
Isl2	ENSMUSG00000032318	protein_coding	1854
Islr	ENSMUSG00000037206	protein_coding	2223
Islr2	ENSMUSG00000051243	protein_coding	4303
Ism1	ENSMUSG00000074766	protein_coding	2964
Ism2	ENSMUSG00000050671	protein_coding	2526
Isoc1	ENSMUSG00000024601	protein_coding	3371
Isoc2a	ENSMUSG00000086784	protein_coding	2248
Isoc2b	ENSMUSG00000052605	protein_coding	1080
Ist1	ENSMUSG00000031729	protein_coding	6991
Isx	ENSMUSG00000031621	protein_coding	1793
Isy1	ENSMUSG00000030056	protein_coding	5833
Isyna1	ENSMUSG00000019139	protein_coding	1915
Itch	ENSMUSG00000027598	protein_coding	5309
Itfg1	ENSMUSG00000031703	protein_coding	3652
Itfg2	ENSMUSG00000001518	protein_coding	3185
Itga1	ENSMUSG00000042284	protein_coding	10974
Itga10	ENSMUSG00000090210	protein_coding	5045
Itga11	ENSMUSG00000032243	protein_coding	4969
Itga2	ENSMUSG00000015533	protein_coding	7109
Itga2b	ENSMUSG00000034664	protein_coding	3436
Itga3	ENSMUSG00000001507	protein_coding	4861
Itga4	ENSMUSG00000027009	protein_coding	9767
Itga5	ENSMUSG00000000555	protein_coding	4415
Itga6	ENSMUSG00000027111	protein_coding	4310
Itga7	ENSMUSG00000025348	protein_coding	4020
Itga8	ENSMUSG00000026768	protein_coding	5811
Itga9	ENSMUSG00000039115	protein_coding	7020
Itgad	ENSMUSG00000070369	protein_coding	4105
Itgae	ENSMUSG00000005947	protein_coding	3843
Itgal	ENSMUSG00000030830	protein_coding	5222
Itgam	ENSMUSG00000030786	protein_coding	4682
Itgav	ENSMUSG00000027087	protein_coding	7053
Itgax	ENSMUSG00000030789	protein_coding	4046
Itgb1	ENSMUSG00000025809	protein_coding	3815
Itgb1bp1	ENSMUSG00000062352	protein_coding	1921
Itgb1bp2	ENSMUSG00000031312	protein_coding	1314
Itgb2	ENSMUSG00000000290	protein_coding	2970
Itgb2l	ENSMUSG00000000157	protein_coding	2806
Itgb3	ENSMUSG00000020689	protein_coding	5766
Itgb3bp	ENSMUSG00000028549	protein_coding	3387
Itgb4	ENSMUSG00000020758	protein_coding	6208
Itgb5	ENSMUSG00000022817	protein_coding	3282
Itgb6	ENSMUSG00000026971	protein_coding	4806
Itgb7	ENSMUSG00000001281	protein_coding	2683
Itgb8	ENSMUSG00000025321	protein_coding	8403
Itgbl1	ENSMUSG00000032925	protein_coding	4064
Itih1	ENSMUSG00000006529	protein_coding	3077
Itih2	ENSMUSG00000037254	protein_coding	3100
Itih3	ENSMUSG00000006522	protein_coding	3302
Itih4	ENSMUSG00000021922	protein_coding	3531
Itih5	ENSMUSG00000025780	protein_coding	7900
Itih5l-ps	ENSMUSG00000087149	transcribed_unprocessed_pseudogene	3964
Itk	ENSMUSG00000020395	protein_coding	4272
Itln1	ENSMUSG00000038209	protein_coding	1141
Itm2a	ENSMUSG00000031239	protein_coding	1744
Itm2b	ENSMUSG00000022108	protein_coding	1796
Itm2c	ENSMUSG00000026223	protein_coding	2230
Itpa	ENSMUSG00000074797	protein_coding	1390
Itpa-ps1	ENSMUSG00000081476	processed_pseudogene	597
Itpa-ps2	ENSMUSG00000100825	processed_pseudogene	589
Itpa-ps3	ENSMUSG00000082775	processed_pseudogene	395
Itpk1	ENSMUSG00000057963	protein_coding	2918
Itpka	ENSMUSG00000027296	protein_coding	1818
Itpkb	ENSMUSG00000038855	protein_coding	6235
Itpkc	ENSMUSG00000003752	protein_coding	3238
Itpr1	ENSMUSG00000030102	protein_coding	9870
Itpr2	ENSMUSG00000030287	protein_coding	11679
Itpr3	ENSMUSG00000042644	protein_coding	8960
Itpr3os	ENSMUSG00000086898	lncRNA	767
Itprid1	ENSMUSG00000037973	protein_coding	3431
Itprid2	ENSMUSG00000027007	protein_coding	5168
Itprip	ENSMUSG00000117975	protein_coding	3760
Itpripl1	ENSMUSG00000074825	protein_coding	3424
Itpripl2	ENSMUSG00000095115	protein_coding	6865
Itsn1	ENSMUSG00000022957	protein_coding	14012
Itsn2	ENSMUSG00000020640	protein_coding	6076
Ivd	ENSMUSG00000027332	protein_coding	3664
Ivl	ENSMUSG00000049128	protein_coding	1922
Ivns1abp	ENSMUSG00000023150	protein_coding	3510
Iws1	ENSMUSG00000024384	protein_coding	9612
Iyd	ENSMUSG00000019762	protein_coding	1579
Izumo1	ENSMUSG00000064158	protein_coding	2330
Izumo1r	ENSMUSG00000031933	protein_coding	1291
Izumo2	ENSMUSG00000066500	protein_coding	704
Izumo3	ENSMUSG00000028533	protein_coding	1252
Izumo4	ENSMUSG00000055862	protein_coding	1840
Jade1	ENSMUSG00000025764	protein_coding	5583
Jade2	ENSMUSG00000020387	protein_coding	6273
Jade3	ENSMUSG00000037315	protein_coding	4962
Jag1	ENSMUSG00000027276	protein_coding	5612
Jag2	ENSMUSG00000002799	protein_coding	5106
Jagn1	ENSMUSG00000051256	protein_coding	2417
Jak1	ENSMUSG00000028530	protein_coding	4919
Jak2	ENSMUSG00000024789	protein_coding	5030
Jak3	ENSMUSG00000031805	protein_coding	4049
Jakmip1	ENSMUSG00000063646	protein_coding	2496
Jakmip1	ENSMUSG00000113373	protein_coding	2496
Jakmip2	ENSMUSG00000024502	protein_coding	4227
Jakmip3	ENSMUSG00000056856	protein_coding	3391
Jam2	ENSMUSG00000053062	protein_coding	4369
Jam3	ENSMUSG00000031990	protein_coding	1941
Jaml	ENSMUSG00000048534	protein_coding	2461
Jarid2	ENSMUSG00000038518	protein_coding	8353
Jazf1	ENSMUSG00000063568	protein_coding	2203
Jcad	ENSMUSG00000033960	protein_coding	6782
Jchain	ENSMUSG00000067149	protein_coding	2341
Jdp2	ENSMUSG00000034271	protein_coding	1645
Jhy	ENSMUSG00000032023	protein_coding	3074
Jkamp	ENSMUSG00000005078	protein_coding	1874
Jmjd1c	ENSMUSG00000037876	protein_coding	8609
Jmjd4	ENSMUSG00000036819	protein_coding	4542
Jmjd6	ENSMUSG00000056962	protein_coding	4530
Jmjd7	ENSMUSG00000098789	protein_coding	1373
Jmjd8	ENSMUSG00000025736	protein_coding	2268
Jmy	ENSMUSG00000021690	protein_coding	8776
Josd1	ENSMUSG00000022426	protein_coding	3450
Josd2	ENSMUSG00000038695	protein_coding	1557
Jph1	ENSMUSG00000042686	protein_coding	4807
Jph2	ENSMUSG00000017817	protein_coding	4211
Jph3	ENSMUSG00000025318	protein_coding	3637
Jph4	ENSMUSG00000022208	protein_coding	4489
Jpt1	ENSMUSG00000020737	protein_coding	1375
Jpt2	ENSMUSG00000024165	protein_coding	2669
Jpx	ENSMUSG00000097571	lncRNA	3802
Jrk	ENSMUSG00000046380	protein_coding	5852
Jrkl	ENSMUSG00000079083	protein_coding	3223
Jsrp1	ENSMUSG00000020216	protein_coding	1325
Jtb	ENSMUSG00000027937	protein_coding	1101
Jun	ENSMUSG00000052684	protein_coding	3189
Junb	ENSMUSG00000052837	protein_coding	1813
Jund	ENSMUSG00000071076	protein_coding	1665
Junos	ENSMUSG00000087366	lncRNA	864
Jup	ENSMUSG00000001552	protein_coding	3205
K230015D01Rik	ENSMUSG00000110630	lncRNA	1516
Kalrn	ENSMUSG00000061751	protein_coding	10435
Kank1	ENSMUSG00000032702	protein_coding	5624
Kank2	ENSMUSG00000032194	protein_coding	5041
Kank3	ENSMUSG00000042099	protein_coding	2633
Kank4	ENSMUSG00000035407	protein_coding	4795
Kank4os	ENSMUSG00000085843	lncRNA	2251
Kansl1	ENSMUSG00000018412	protein_coding	5510
Kansl1l	ENSMUSG00000026004	protein_coding	4457
Kansl2	ENSMUSG00000022992	protein_coding	3596
Kansl2-ps	ENSMUSG00000097530	processed_pseudogene	1461
Kansl3	ENSMUSG00000010453	protein_coding	4653
Kantr	ENSMUSG00000087403	protein_coding	4212
Kap	ENSMUSG00000032758	protein_coding	707
Kars	ENSMUSG00000031948	protein_coding	2419
Kars-ps1	ENSMUSG00000083256	processed_pseudogene	1767
Kat14	ENSMUSG00000027425	protein_coding	3801
Kat2a	ENSMUSG00000020918	protein_coding	3269
Kat2b	ENSMUSG00000000708	protein_coding	4654
Kat2b-ps	ENSMUSG00000053208	processed_pseudogene	2490
Kat5	ENSMUSG00000024926	protein_coding	2245
Kat6a	ENSMUSG00000031540	protein_coding	9191
Kat6b	ENSMUSG00000021767	protein_coding	7701
Kat6b-ps1	ENSMUSG00000099400	processed_pseudogene	3433
Kat6b-ps2	ENSMUSG00000100660	processed_pseudogene	1600
Kat7	ENSMUSG00000038909	protein_coding	3560
Kat8	ENSMUSG00000030801	protein_coding	1579
Katna1	ENSMUSG00000019794	protein_coding	1771
Katnal1	ENSMUSG00000041298	protein_coding	6157
Katnal2	ENSMUSG00000025420	protein_coding	2039
Katnb1	ENSMUSG00000031787	protein_coding	4551
Katnbl1	ENSMUSG00000027132	protein_coding	2886
Kazald1	ENSMUSG00000025213	protein_coding	1625
Kazn	ENSMUSG00000040606	protein_coding	5725
Kbtbd11	ENSMUSG00000055675	protein_coding	6973
Kbtbd12	ENSMUSG00000033182	protein_coding	4644
Kbtbd13	ENSMUSG00000054978	protein_coding	2971
Kbtbd2	ENSMUSG00000059486	protein_coding	3868
Kbtbd3	ENSMUSG00000025893	protein_coding	2312
Kbtbd4	ENSMUSG00000005505	protein_coding	2437
Kbtbd6	ENSMUSG00000075502	protein_coding	2984
Kbtbd7	ENSMUSG00000043881	protein_coding	4526
Kbtbd8	ENSMUSG00000030031	protein_coding	4864
Kbtbd8os	ENSMUSG00000085413	lncRNA	427
Kcmf1	ENSMUSG00000055239	protein_coding	3251
Kcna1	ENSMUSG00000047976	protein_coding	4031
Kcna10	ENSMUSG00000042861	protein_coding	1913
Kcna2	ENSMUSG00000040724	protein_coding	11582
Kcna3	ENSMUSG00000047959	protein_coding	1902
Kcna4	ENSMUSG00000042604	protein_coding	4792
Kcna5	ENSMUSG00000045534	protein_coding	2862
Kcna6	ENSMUSG00000038077	protein_coding	5836
Kcna7	ENSMUSG00000038201	protein_coding	2182
Kcnab1	ENSMUSG00000027827	protein_coding	4382
Kcnab2	ENSMUSG00000028931	protein_coding	3961
Kcnab3	ENSMUSG00000018470	protein_coding	2539
Kcnab3os	ENSMUSG00000086900	lncRNA	566
Kcnb1	ENSMUSG00000050556	protein_coding	11153
Kcnb2	ENSMUSG00000092083	protein_coding	14845
Kcnc1	ENSMUSG00000058975	protein_coding	7760
Kcnc2	ENSMUSG00000035681	protein_coding	5046
Kcnc3	ENSMUSG00000062785	protein_coding	5281
Kcnc4	ENSMUSG00000027895	protein_coding	3667
Kcnd1	ENSMUSG00000009731	protein_coding	5286
Kcnd2	ENSMUSG00000060882	protein_coding	5152
Kcnd3	ENSMUSG00000040896	protein_coding	7169
Kcnd3os	ENSMUSG00000074346	lncRNA	1091
Kcne1	ENSMUSG00000039639	protein_coding	3174
Kcne1l	ENSMUSG00000090122	protein_coding	1543
Kcne2	ENSMUSG00000039672	protein_coding	1690
Kcne3	ENSMUSG00000035165	protein_coding	1323
Kcne4	ENSMUSG00000047330	protein_coding	2657
Kcnf1	ENSMUSG00000051726	protein_coding	4789
Kcng1	ENSMUSG00000074575	protein_coding	4089
Kcng2	ENSMUSG00000059852	protein_coding	2813
Kcng3	ENSMUSG00000045053	protein_coding	3356
Kcng4	ENSMUSG00000045246	protein_coding	3806
Kcnh1	ENSMUSG00000058248	protein_coding	7242
Kcnh2	ENSMUSG00000038319	protein_coding	4221
Kcnh3	ENSMUSG00000037579	protein_coding	3698
Kcnh4	ENSMUSG00000035355	protein_coding	3948
Kcnh5	ENSMUSG00000034402	protein_coding	4058
Kcnh6	ENSMUSG00000001901	protein_coding	3368
Kcnh7	ENSMUSG00000059742	protein_coding	13321
Kcnh8	ENSMUSG00000035580	protein_coding	4287
Kcnip1	ENSMUSG00000053519	protein_coding	4095
Kcnip2	ENSMUSG00000025221	protein_coding	3114
Kcnip3	ENSMUSG00000079056	protein_coding	2732
Kcnip4	ENSMUSG00000029088	protein_coding	2394
Kcnj1	ENSMUSG00000041248	protein_coding	3075
Kcnj10	ENSMUSG00000044708	protein_coding	5407
Kcnj11	ENSMUSG00000096146	protein_coding	3142
Kcnj12	ENSMUSG00000042529	protein_coding	2463
Kcnj13	ENSMUSG00000079436	protein_coding	1258
Kcnj14	ENSMUSG00000058743	protein_coding	2681
Kcnj15	ENSMUSG00000062609	protein_coding	5705
Kcnj16	ENSMUSG00000051497	protein_coding	3701
Kcnj2	ENSMUSG00000041695	protein_coding	5453
Kcnj3	ENSMUSG00000026824	protein_coding	5215
Kcnj4	ENSMUSG00000044216	protein_coding	2152
Kcnj5	ENSMUSG00000032034	protein_coding	4685
Kcnj6	ENSMUSG00000043301	protein_coding	3627
Kcnj8	ENSMUSG00000030247	protein_coding	2548
Kcnj9	ENSMUSG00000038026	protein_coding	3857
Kcnk1	ENSMUSG00000033998	protein_coding	2235
Kcnk10	ENSMUSG00000033854	protein_coding	7459
Kcnk12	ENSMUSG00000050138	protein_coding	1972
Kcnk13	ENSMUSG00000045404	protein_coding	3078
Kcnk15	ENSMUSG00000035238	protein_coding	1921
Kcnk16	ENSMUSG00000023387	protein_coding	2127
Kcnk18	ENSMUSG00000040901	protein_coding	3470
Kcnk2	ENSMUSG00000037624	protein_coding	3572
Kcnk3	ENSMUSG00000049265	protein_coding	3811
Kcnk4	ENSMUSG00000024957	protein_coding	2537
Kcnk5	ENSMUSG00000023243	protein_coding	3392
Kcnk6	ENSMUSG00000046410	protein_coding	4084
Kcnk7	ENSMUSG00000024936	protein_coding	1226
Kcnk9	ENSMUSG00000036760	protein_coding	12300
Kcnma1	ENSMUSG00000063142	protein_coding	12094
Kcnmb1	ENSMUSG00000020155	protein_coding	4191
Kcnmb2	ENSMUSG00000037610	protein_coding	2919
Kcnmb3	ENSMUSG00000091091	protein_coding	1715
Kcnmb4	ENSMUSG00000054934	protein_coding	1626
Kcnmb4os1	ENSMUSG00000020164	lncRNA	824
Kcnmb4os2	ENSMUSG00000085837	lncRNA	1591
Kcnn1	ENSMUSG00000002908	protein_coding	4048
Kcnn2	ENSMUSG00000054477	protein_coding	3682
Kcnn3	ENSMUSG00000000794	protein_coding	8314
Kcnn4	ENSMUSG00000054342	protein_coding	3637
Kcnq1	ENSMUSG00000009545	protein_coding	3029
Kcnq1ot1	ENSMUSG00000101609	lncRNA	93088
Kcnq2	ENSMUSG00000016346	protein_coding	8209
Kcnq3	ENSMUSG00000056258	protein_coding	11824
Kcnq4	ENSMUSG00000028631	protein_coding	3919
